customer_id,segment,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,ticket_count,return_rate,recent_sessions
CUST01502,Discount Sensitive,58,3,1698.54,566.18,3,3,2,8,1.0,0.3333333333333333,15
CUST01503,Needs Attention,151,4,2509.01,627.2525,2,3,3,8,1.0,0.25,8
CUST01504,Dormant,213,3,1436.96,478.9866666666667,1,3,2,6,2.0,0.3333333333333333,0
CUST01505,Needs Attention,58,2,1100.77,550.385,3,2,1,6,0.0,0.0,2
CUST01506,Needs Attention,201,4,2676.48,669.12,1,3,3,7,2.0,0.0,4
CUST01507,Loyal Customers,186,5,4142.6,828.5200000000001,2,4,4,10,2.0,0.2,5
CUST01508,New Customers,26,2,1347.03,673.515,4,2,2,8,0.0,0.0,10
CUST01509,Loyal Customers,40,5,2921.37,584.274,4,4,3,11,2.0,0.2,17
CUST01510,Needs Attention,193,2,1667.1,833.55,2,2,2,6,0.0,0.0,7
CUST01511,Loyal Customers,53,5,4446.95,889.39,3,4,4,11,2.0,0.0,11
CUST01512,Champions,7,9,7963.07,884.7855555555556,5,5,5,15,2.0,0.0,3
CUST01513,Dormant,192,1,1062.28,1062.28,2,1,1,4,0.0,0.0,0
CUST01514,Needs Attention,5,4,1891.2,472.8,5,3,2,10,0.0,0.0,5
CUST01515,Champions,38,7,5880.29,840.0414285714286,4,5,5,14,0.0,0.0,4
CUST01516,Needs Attention,233,1,421.68,421.68,1,1,1,3,1.0,0.0,15
CUST01517,Needs Attention,148,4,1921.46,480.365,2,3,2,7,2.0,0.25,4
CUST01518,Needs Attention,546,1,569.86,569.86,1,1,1,3,0.0,0.0,1
CUST01519,Champions,39,6,5143.28,857.2133333333333,4,4,5,13,0.0,0.0,0
CUST01520,New Customers,17,2,921.8499999999999,460.92499999999995,5,2,1,8,0.0,0.0,10
CUST01521,Needs Attention,14,3,1626.35,542.1166666666667,5,3,2,10,0.0,0.0,2
CUST01522,Needs Attention,129,1,882.29,882.29,2,1,1,4,0.0,0.0,2
CUST01523,Loyal Customers,35,6,4534.55,755.7583333333333,4,4,4,12,1.0,0.16666666666666666,1
CUST01524,New Customers,34,2,2947.84,1473.92,4,2,3,9,1.0,0.0,5
CUST01525,Loyal Customers,11,5,2503.9199999999996,500.78399999999993,5,4,3,12,0.0,0.0,1
CUST01526,Loyal Customers,20,5,4209.43,841.8860000000001,4,4,4,12,2.0,0.2,7
CUST01527,Needs Attention,387,3,2802.84,934.2800000000001,1,3,3,7,0.0,0.0,1
CUST01528,Needs Attention,166,1,424.84,424.84,2,1,1,4,1.0,0.0,13
CUST01529,Dormant,255,1,1455.91,1455.91,1,1,2,4,0.0,0.0,0
CUST01530,At-Risk High Value,243,5,4146.860000000001,829.3720000000001,1,4,4,9,2.0,0.2,7
CUST01531,Discount Sensitive,283,2,1077.94,538.97,1,2,1,4,2.0,0.5,3
CUST01532,Needs Attention,220,6,2788.44,464.74,1,4,3,8,1.0,0.0,6
CUST01533,Needs Attention,228,1,697.43,697.43,1,1,1,3,0.0,0.0,6
CUST01534,Needs Attention,10,4,2557.49,639.3725,5,3,3,11,0.0,0.0,7
CUST01535,Loyal Customers,59,9,3967.66,440.8511111111111,3,5,4,12,2.0,0.2222222222222222,9
CUST01536,New Customers,27,2,1335.29,667.645,4,2,2,8,1.0,0.0,2
CUST01537,Needs Attention,184,1,355.81,355.81,2,1,1,4,0.0,0.0,3
CUST01538,New Customers,12,2,811.26,405.63,5,2,1,8,0.0,0.0,8
CUST01539,Dormant,219,1,643.65,643.65,1,1,1,3,1.0,0.0,0
CUST01540,Discount Sensitive,256,3,2546.85,848.9499999999999,1,3,3,7,1.0,0.3333333333333333,4
CUST01541,New Customers,1,2,962.55,481.275,5,2,1,8,0.0,0.0,5
CUST01542,Needs Attention,17,4,2775.17,693.7925,5,3,3,11,0.0,0.25,15
CUST01543,Needs Attention,192,1,1270.64,1270.64,2,1,2,5,0.0,0.0,8
CUST01544,Champions,33,11,6887.0,626.0909090909091,4,5,5,14,4.0,0.2727272727272727,11
CUST01545,Needs Attention,167,2,1091.81,545.905,2,2,1,5,0.0,0.0,4
CUST01546,Loyal Customers,10,6,2958.95,493.1583333333333,5,4,3,12,2.0,0.0,4
CUST01547,Loyal Customers,160,9,7802.05,866.8944444444445,2,5,5,12,3.0,0.1111111111111111,4
CUST01548,Champions,40,7,3574.6,510.65714285714284,4,5,4,13,1.0,0.14285714285714285,2
CUST01549,At-Risk High Value,228,3,3126.75,1042.25,1,3,4,8,1.0,0.0,15
CUST01550,Needs Attention,170,4,1841.6,460.4,2,3,2,7,0.0,0.0,5
CUST01551,Needs Attention,45,2,1853.7799999999997,926.8899999999999,3,2,2,7,0.0,0.0,11
CUST01552,Needs Attention,169,5,2594.91,518.982,2,4,3,9,0.0,0.0,3
CUST01553,Needs Attention,214,1,381.8,381.8,1,1,1,3,0.0,0.0,4
CUST01554,Champions,13,5,4601.29,920.258,5,4,4,13,1.0,0.0,8
CUST01555,Needs Attention,16,4,2401.76,600.44,5,3,3,11,1.0,0.0,5
CUST01556,Loyal Customers,38,5,3783.21,756.642,4,4,4,12,0.0,0.0,1
CUST01557,Needs Attention,49,4,1918.1799999999998,479.54499999999996,3,3,2,8,0.0,0.0,9
CUST01558,Needs Attention,271,3,2406.87,802.29,1,3,3,7,1.0,0.0,1
CUST01559,Loyal Customers,154,8,5817.8,727.225,2,5,5,12,3.0,0.125,5
CUST01560,Loyal Customers,22,5,3607.51,721.5020000000001,4,4,4,12,1.0,0.2,14
CUST01561,Needs Attention,214,1,567.89,567.89,1,1,1,3,0.0,0.0,5
CUST01562,Needs Attention,50,4,2620.94,655.235,3,3,3,9,1.0,0.25,17
CUST01563,Discount Sensitive,81,2,1279.74,639.87,3,2,2,7,1.0,0.5,0
CUST01564,Needs Attention,297,2,1155.5900000000001,577.7950000000001,1,2,1,4,0.0,0.0,1
CUST01565,Needs Attention,26,4,3451.03,862.7575,4,3,4,11,0.0,0.0,4
CUST01566,Needs Attention,46,2,2075.66,1037.83,3,2,2,7,0.0,0.0,0
CUST01567,Needs Attention,406,2,1423.0500000000002,711.5250000000001,1,2,2,5,0.0,0.0,3
CUST01568,Needs Attention,239,2,1002.8800000000001,501.44000000000005,1,2,1,4,1.0,0.0,2
CUST01569,Champions,17,6,4032.73,672.1216666666667,5,4,4,13,0.0,0.0,20
CUST01570,Needs Attention,205,2,551.3299999999999,275.66499999999996,1,2,1,4,0.0,0.0,2
CUST01571,At-Risk High Value,314,5,4663.12,932.624,1,4,4,9,2.0,0.0,1
CUST01572,Needs Attention,288,1,1048.29,1048.29,1,1,1,3,1.0,0.0,1
CUST01573,Champions,14,8,6524.17,815.52125,5,5,5,15,2.0,0.0,7
CUST01574,Needs Attention,222,3,2673.15,891.0500000000001,1,3,3,7,0.0,0.0,2
CUST01575,At-Risk High Value,226,3,4439.9800000000005,1479.9933333333336,1,3,4,8,2.0,0.0,1
CUST01576,Discount Sensitive,143,2,2235.15,1117.575,2,2,3,7,1.0,0.5,10
CUST01577,Discount Sensitive,168,1,343.71,343.71,2,1,1,4,1.0,1.0,3
CUST01578,New Customers,10,2,2673.95,1336.975,5,2,3,10,0.0,0.0,4
CUST01579,Loyal Customers,106,8,6050.82,756.3525,3,5,5,13,1.0,0.0,9
CUST01580,Needs Attention,57,3,1994.2,664.7333333333333,3,3,2,8,0.0,0.0,14
CUST01581,Champions,6,14,10443.380000000001,745.9557142857144,5,5,5,15,5.0,0.14285714285714285,6
CUST01582,Champions,3,8,4731.45,591.43125,5,5,4,14,2.0,0.25,5
CUST01583,Needs Attention,322,3,1979.92,659.9733333333334,1,3,2,6,0.0,0.0,2
CUST01584,Champions,33,6,10939.56,1823.26,4,4,5,13,0.0,0.0,6
CUST01585,Needs Attention,84,1,327.29,327.29,3,1,1,5,0.0,0.0,4
CUST01586,New Customers,38,2,2246.2200000000003,1123.1100000000001,4,2,3,9,1.0,0.0,7
CUST01587,Loyal Customers,190,5,3345.9300000000003,669.186,2,4,4,10,2.0,0.2,10
CUST01588,At-Risk High Value,206,4,3378.07,844.5175,1,3,4,8,1.0,0.0,2
CUST01589,Needs Attention,208,2,883.23,441.615,1,2,1,4,0.0,0.0,1
CUST01590,Needs Attention,190,2,1250.94,625.47,2,2,2,6,0.0,0.0,8
CUST01591,Discount Sensitive,197,3,2829.57,943.19,2,3,3,8,2.0,0.3333333333333333,4
CUST01592,New Customers,19,2,909.89,454.945,4,2,1,7,0.0,0.5,8
CUST01593,Needs Attention,91,1,675.24,675.24,3,1,1,5,0.0,0.0,18
CUST01594,Champions,13,6,3131.56,521.9266666666666,5,4,4,13,1.0,0.16666666666666666,2
CUST01595,Needs Attention,33,4,1975.6599999999999,493.91499999999996,4,3,2,9,0.0,0.0,8
CUST01596,Champions,21,7,5339.889999999999,762.8414285714285,4,5,5,14,1.0,0.14285714285714285,7
CUST01597,Loyal Customers,51,7,3606.2200000000003,515.1742857142857,3,5,4,12,2.0,0.14285714285714285,4
CUST01598,Needs Attention,17,4,1821.96,455.49,5,3,2,10,0.0,0.0,4
CUST01599,Needs Attention,143,3,1748.0800000000002,582.6933333333334,2,3,2,7,0.0,0.0,3
CUST01600,Needs Attention,61,1,657.78,657.78,3,1,1,5,0.0,0.0,2
CUST01601,Loyal Customers,51,7,6554.65,936.3785714285714,3,5,5,13,2.0,0.0,6
CUST01602,Champions,12,5,3517.8100000000004,703.5620000000001,5,4,4,13,1.0,0.0,8
CUST01603,Dormant,227,4,2882.1099999999997,720.5274999999999,1,3,3,7,1.0,0.25,0
CUST01604,Loyal Customers,39,7,2918.56,416.9371428571429,4,5,3,12,2.0,0.0,17
CUST01605,Needs Attention,54,2,1483.0,741.5,3,2,2,7,0.0,0.0,3
CUST01606,Needs Attention,241,1,282.09,282.09,1,1,1,3,1.0,0.0,1
CUST01607,Needs Attention,216,1,1515.3,1515.3,1,1,2,4,0.0,0.0,7
CUST01608,Needs Attention,5,4,2151.46,537.865,5,3,3,11,0.0,0.0,1
CUST01609,Needs Attention,130,3,1380.23,460.07666666666665,2,3,2,7,2.0,0.0,4
CUST01610,Champions,8,6,4365.28,727.5466666666666,5,4,4,13,2.0,0.16666666666666666,4
CUST01611,Champions,33,7,3432.4,490.34285714285716,4,5,4,13,2.0,0.0,1
CUST01612,Needs Attention,344,1,725.09,725.09,1,1,1,3,0.0,0.0,1
CUST01613,Dormant,316,2,1983.37,991.685,1,2,2,5,0.0,0.0,0
CUST01614,Champions,17,12,7790.98,649.2483333333333,5,5,5,15,3.0,0.08333333333333333,4
CUST01615,Needs Attention,41,4,2580.1400000000003,645.0350000000001,4,3,3,10,1.0,0.0,3
CUST01616,At-Risk High Value,221,6,4472.110000000001,745.3516666666668,1,4,4,9,2.0,0.16666666666666666,4
CUST01617,At-Risk High Value,132,4,3694.23,923.5575,2,3,4,9,2.0,0.25,9
CUST01618,Loyal Customers,145,6,4011.61,668.6016666666667,2,4,4,10,0.0,0.0,2
CUST01619,Loyal Customers,24,5,3063.82,612.764,4,4,3,11,0.0,0.0,8
CUST01620,Champions,38,7,4320.45,617.2071428571428,4,5,4,13,0.0,0.14285714285714285,7
CUST01621,Champions,5,9,5149.33,572.1477777777777,5,5,5,15,1.0,0.0,10
CUST01622,Loyal Customers,48,8,4147.12,518.39,3,5,4,12,2.0,0.0,6
CUST01623,Dormant,420,2,1834.9099999999999,917.4549999999999,1,2,2,5,0.0,0.0,0
CUST01624,Loyal Customers,53,6,3439.3,573.2166666666667,3,4,4,11,1.0,0.3333333333333333,11
CUST01625,Needs Attention,60,4,2731.9700000000003,682.9925000000001,3,3,3,9,1.0,0.0,7
CUST01626,Needs Attention,89,4,2267.6099999999997,566.9024999999999,3,3,3,9,0.0,0.0,6
CUST01627,Needs Attention,356,4,2804.23,701.0575,1,3,3,7,0.0,0.0,1
CUST01628,Discount Sensitive,241,3,1760.35,586.7833333333333,1,3,2,6,1.0,0.3333333333333333,4
CUST01629,Needs Attention,142,2,1120.0,560.0,2,2,1,5,1.0,0.0,1
CUST01630,Champions,5,10,8489.73,848.973,5,5,5,15,1.0,0.1,6
CUST01631,Loyal Customers,53,7,5285.04,755.0057142857142,3,5,5,13,1.0,0.0,14
CUST01632,Needs Attention,67,1,1472.62,1472.62,3,1,2,6,0.0,0.0,4
CUST01633,Loyal Customers,42,5,2081.99,416.39799999999997,4,4,2,10,1.0,0.0,3
CUST01634,Needs Attention,101,1,668.05,668.05,3,1,1,5,0.0,0.0,6
CUST01635,Loyal Customers,49,6,4313.25,718.875,3,4,4,11,2.0,0.3333333333333333,10
CUST01636,Needs Attention,3,4,2885.52,721.38,5,3,3,11,0.0,0.25,10
CUST01637,Loyal Customers,54,11,7075.92,643.2654545454545,3,5,5,13,3.0,0.09090909090909091,8
CUST01638,Champions,1,8,5077.9,634.7375,5,5,5,15,0.0,0.0,9
CUST01639,Needs Attention,227,2,2292.2200000000003,1146.1100000000001,1,2,3,6,0.0,0.0,3
CUST01640,Needs Attention,166,1,464.57,464.57,2,1,1,4,0.0,0.0,6
CUST01641,Champions,14,6,4815.66,802.61,5,4,5,14,1.0,0.0,13
CUST01642,Champions,35,6,5216.96,869.4933333333333,4,4,5,13,0.0,0.0,5
CUST01643,At-Risk High Value,243,5,3485.7299999999996,697.146,1,4,4,9,0.0,0.0,5
CUST01644,Loyal Customers,179,8,5024.66,628.0825,2,5,5,12,3.0,0.125,5
CUST01645,Champions,10,6,3999.9,666.65,5,4,4,13,0.0,0.0,9
CUST01646,Champions,37,9,5389.26,598.8066666666667,4,5,5,14,0.0,0.1111111111111111,10
CUST01647,Champions,32,7,6464.3099999999995,923.472857142857,4,5,5,14,0.0,0.0,8
CUST01648,New Customers,16,2,1174.65,587.325,5,2,2,9,0.0,0.0,2
CUST01649,Needs Attention,304,1,376.88,376.88,1,1,1,3,0.0,0.0,1
CUST01650,New Customers,24,2,2187.6,1093.8,4,2,3,9,0.0,0.0,9
CUST01651,Dormant,148,3,2543.79,847.93,2,3,3,8,1.0,0.0,0
CUST01652,Loyal Customers,56,7,4915.62,702.2314285714285,3,5,5,13,2.0,0.2857142857142857,2
CUST01653,Dormant,148,3,2168.75,722.9166666666666,2,3,3,8,1.0,0.0,0
CUST01654,Needs Attention,54,2,1618.19,809.095,3,2,2,7,0.0,0.0,2
CUST01655,Loyal Customers,74,8,7066.74,883.3425,3,5,5,13,2.0,0.0,2
CUST01656,Champions,9,9,5263.7300000000005,584.8588888888889,5,5,5,15,1.0,0.2222222222222222,16
CUST01657,Needs Attention,389,1,149.0,149.0,1,1,1,3,0.0,0.0,2
CUST01658,Champions,6,9,8066.37,896.2633333333333,5,5,5,15,2.0,0.0,3
CUST01659,Needs Attention,12,3,1750.44,583.48,5,3,2,10,0.0,0.0,8
CUST01660,Loyal Customers,46,9,8594.48,954.9422222222222,3,5,5,13,1.0,0.1111111111111111,10
CUST01661,Dormant,215,2,826.76,413.38,1,2,1,4,1.0,0.5,0
CUST01662,Needs Attention,94,3,2215.29,738.43,3,3,3,9,0.0,0.0,3
CUST01663,Champions,31,8,6761.96,845.245,4,5,5,14,2.0,0.125,4
CUST01664,Needs Attention,136,3,2080.54,693.5133333333333,2,3,2,7,1.0,0.0,20
CUST01665,Needs Attention,136,1,335.28,335.28,2,1,1,4,0.0,0.0,6
CUST01666,At-Risk High Value,379,5,4392.38,878.476,1,4,4,9,1.0,0.0,5
CUST01667,Needs Attention,197,2,1307.77,653.885,2,2,2,6,0.0,0.0,12
CUST01668,Loyal Customers,167,8,5325.84,665.73,2,5,5,12,0.0,0.0,7
CUST01669,Dormant,204,2,1801.98,900.99,1,2,2,5,0.0,0.0,0
CUST01670,Needs Attention,46,3,2794.54,931.5133333333333,3,3,3,9,1.0,0.0,15
CUST01671,Loyal Customers,57,6,5213.54,868.9233333333333,3,4,5,12,2.0,0.16666666666666666,1
CUST01672,Loyal Customers,90,5,2937.06,587.412,3,4,3,10,0.0,0.0,7
CUST01673,Needs Attention,13,3,3125.58,1041.86,5,3,4,12,0.0,0.0,3
CUST01674,Loyal Customers,3,6,3081.0099999999998,513.5016666666667,5,4,3,12,1.0,0.16666666666666666,5
CUST01675,Needs Attention,193,2,1309.95,654.975,2,2,2,6,0.0,0.0,3
CUST01676,Needs Attention,194,3,1460.8000000000002,486.9333333333334,2,3,2,7,1.0,0.0,5
CUST01677,Champions,24,9,4880.6,542.2888888888889,4,5,5,14,0.0,0.1111111111111111,3
CUST01678,Champions,31,7,4519.16,645.5942857142857,4,5,4,13,0.0,0.0,1
CUST01679,Needs Attention,90,4,2798.27,699.5675,3,3,3,9,0.0,0.0,7
CUST01680,New Customers,33,2,3278.2,1639.1,4,2,4,10,0.0,0.0,12
CUST01681,Loyal Customers,55,5,3861.42,772.284,3,4,4,11,1.0,0.0,6
CUST01682,Dormant,288,5,1999.79,399.95799999999997,1,4,2,7,1.0,0.0,0
CUST01683,Champions,32,6,7342.29,1223.715,4,4,5,13,1.0,0.0,7
CUST01684,Loyal Customers,23,5,4623.66,924.732,4,4,4,12,0.0,0.0,4
CUST01685,Needs Attention,339,6,3081.38,513.5633333333334,1,4,3,8,1.0,0.16666666666666666,2
CUST01686,Dormant,199,1,699.98,699.98,2,1,1,4,1.0,0.0,0
CUST01687,Needs Attention,142,5,2765.61,553.1220000000001,2,4,3,9,0.0,0.0,3
CUST01688,At-Risk High Value,191,4,4056.68,1014.17,2,3,4,9,1.0,0.0,9
CUST01689,Needs Attention,123,4,2918.12,729.53,2,3,3,8,1.0,0.25,6
CUST01690,At-Risk High Value,131,4,3930.82,982.705,2,3,4,9,2.0,0.5,2
CUST01691,Discount Sensitive,150,1,591.46,591.46,2,1,1,4,1.0,1.0,8
CUST01692,Loyal Customers,237,7,4276.32,610.9028571428571,1,5,4,10,3.0,0.2857142857142857,6
CUST01693,New Customers,22,2,994.37,497.185,4,2,1,7,0.0,0.0,11
CUST01694,Needs Attention,99,1,759.46,759.46,3,1,1,5,0.0,0.0,10
CUST01695,Loyal Customers,39,5,2439.2,487.84,4,4,3,11,1.0,0.0,22
CUST01696,Needs Attention,188,2,1047.8,523.9,2,2,1,5,0.0,0.0,1
CUST01697,Needs Attention,31,4,3156.29,789.0725,4,3,4,11,0.0,0.0,5
CUST01698,Loyal Customers,48,10,9449.57,944.957,3,5,5,13,4.0,0.2,5
CUST01699,Needs Attention,303,6,3095.45,515.9083333333333,1,4,3,8,0.0,0.0,2
CUST01700,Needs Attention,67,3,2536.5,845.5,3,3,3,9,0.0,0.0,14
CUST01701,Needs Attention,75,1,388.29,388.29,3,1,1,5,0.0,0.0,3
CUST01702,Needs Attention,270,3,2444.42,814.8066666666667,1,3,3,7,0.0,0.0,3
CUST01703,Needs Attention,49,3,2492.7200000000003,830.9066666666668,3,3,3,9,0.0,0.0,6
CUST01704,New Customers,24,2,1371.96,685.98,4,2,2,8,0.0,0.0,13
CUST01705,Needs Attention,29,4,2470.94,617.735,4,3,3,10,1.0,0.0,21
CUST01706,Champions,33,8,5035.05,629.38125,4,5,5,14,1.0,0.0,6
CUST01707,Needs Attention,6,3,2140.2200000000003,713.4066666666668,5,3,3,11,1.0,0.0,5
CUST01708,Needs Attention,12,4,2083.07,520.7675,5,3,2,10,0.0,0.0,7
CUST01709,Needs Attention,218,3,1524.54,508.18,1,3,2,6,0.0,0.0,1
CUST01710,Needs Attention,29,4,2030.26,507.565,4,3,2,9,1.0,0.25,10
CUST01711,Loyal Customers,22,6,3154.94,525.8233333333334,4,4,4,12,0.0,0.0,2
CUST01712,New Customers,20,2,1445.64,722.82,4,2,2,8,1.0,0.0,9
CUST01713,Loyal Customers,102,7,5539.05,791.2928571428572,3,5,5,13,3.0,0.2857142857142857,1
CUST01714,Loyal Customers,193,8,7387.29,923.41125,2,5,5,12,1.0,0.0,0
CUST01715,Needs Attention,182,4,2342.73,585.6825,2,3,3,8,2.0,0.0,4
CUST01716,Needs Attention,49,4,3155.1400000000003,788.7850000000001,3,3,4,10,1.0,0.25,1
CUST01717,Champions,5,6,6178.63,1029.7716666666668,5,4,5,14,0.0,0.0,6
CUST01718,Loyal Customers,59,13,7038.5,541.4230769230769,3,5,5,13,3.0,0.23076923076923078,4
CUST01719,Needs Attention,209,4,2725.06,681.265,1,3,3,7,1.0,0.0,4
CUST01720,Needs Attention,50,4,1688.8,422.2,3,3,2,8,1.0,0.0,9
CUST01721,Needs Attention,99,1,617.29,617.29,3,1,1,5,0.0,0.0,5
CUST01722,Needs Attention,120,1,359.06,359.06,2,1,1,4,0.0,0.0,1
CUST01723,Loyal Customers,56,7,8375.310000000001,1196.4728571428573,3,5,5,13,2.0,0.0,4
CUST01724,Needs Attention,100,2,1680.71,840.355,3,2,2,7,0.0,0.0,12
CUST01725,Needs Attention,105,1,632.03,632.03,3,1,1,5,1.0,0.0,8
CUST01726,New Customers,9,2,2310.06,1155.03,5,2,3,10,0.0,0.0,17
CUST01727,Loyal Customers,3,6,2844.76,474.1266666666667,5,4,3,12,0.0,0.0,13
CUST01728,Needs Attention,18,3,1677.62,559.2066666666666,5,3,2,10,0.0,0.0,5
CUST01729,Discount Sensitive,44,3,2641.76,880.5866666666667,3,3,3,9,2.0,0.3333333333333333,11
CUST01730,Loyal Customers,181,7,5329.4400000000005,761.3485714285715,2,5,5,12,4.0,0.14285714285714285,7
CUST01731,Needs Attention,163,4,2888.49,722.1225,2,3,3,8,0.0,0.0,1
CUST01732,Champions,18,9,9678.22,1075.3577777777778,5,5,5,15,2.0,0.0,4
CUST01733,Discount Sensitive,153,4,2532.24,633.06,2,3,3,8,3.0,0.75,2
CUST01734,Loyal Customers,221,5,5871.23,1174.2459999999999,1,4,5,10,2.0,0.0,2
CUST01735,Discount Sensitive,122,2,1287.08,643.54,2,2,2,6,1.0,0.5,6
CUST01736,Champions,25,7,5234.81,747.83,4,5,5,14,2.0,0.14285714285714285,8
CUST01737,New Customers,1,2,1159.58,579.79,5,2,1,8,0.0,0.0,9
CUST01738,Loyal Customers,36,6,4789.29,798.215,4,4,4,12,0.0,0.0,7
CUST01739,Needs Attention,51,3,1071.46,357.15333333333336,3,3,1,7,0.0,0.0,5
CUST01740,Needs Attention,60,2,1138.43,569.215,3,2,1,6,0.0,0.0,1
CUST01741,Champions,39,8,7503.84,937.98,4,5,5,14,1.0,0.0,2
CUST01742,Loyal Customers,191,6,3970.62,661.77,2,4,4,10,1.0,0.16666666666666666,13
CUST01743,Needs Attention,58,4,1735.96,433.99,3,3,2,8,1.0,0.0,6
CUST01744,New Customers,5,2,2040.38,1020.19,5,2,2,9,0.0,0.0,3
CUST01745,Needs Attention,265,2,806.46,403.23,1,2,1,4,0.0,0.0,6
CUST01746,Needs Attention,300,4,2960.62,740.155,1,3,3,7,1.0,0.0,1
CUST01747,New Customers,6,2,2103.41,1051.705,5,2,3,10,0.0,0.0,7
CUST01748,Needs Attention,97,1,150.03,150.03,3,1,1,5,0.0,0.0,4
CUST01749,Dormant,251,2,1709.8200000000002,854.9100000000001,1,2,2,5,1.0,0.0,0
CUST01750,Needs Attention,198,1,556.93,556.93,2,1,1,4,0.0,0.0,4
CUST01751,New Customers,28,2,977.3,488.65,4,2,1,7,0.0,0.0,3
CUST01752,Needs Attention,232,1,516.34,516.34,1,1,1,3,0.0,0.0,2
CUST01753,Needs Attention,54,3,2669.68,889.8933333333333,3,3,3,9,0.0,0.0,4
CUST01754,Needs Attention,34,3,1185.93,395.31,4,3,2,9,0.0,0.0,4
CUST01755,At-Risk High Value,213,6,3652.4,608.7333333333333,1,4,4,9,2.0,0.16666666666666666,3
CUST01756,Loyal Customers,49,8,7136.14,892.0175,3,5,5,13,0.0,0.0,12
CUST01757,Needs Attention,228,2,1856.03,928.015,1,2,2,5,0.0,0.0,1
CUST01758,Needs Attention,139,1,411.88,411.88,2,1,1,4,0.0,0.0,2
CUST01759,Needs Attention,150,2,1973.57,986.785,2,2,2,6,0.0,0.0,3
CUST01760,Champions,16,9,7551.53,839.0588888888889,5,5,5,15,3.0,0.0,2
CUST01761,Champions,15,14,9392.04,670.86,5,5,5,15,3.0,0.07142857142857142,2
CUST01762,Champions,31,9,6813.1,757.0111111111112,4,5,5,14,2.0,0.0,1
CUST01763,Discount Sensitive,69,1,705.53,705.53,3,1,1,5,1.0,1.0,3
CUST01764,Needs Attention,106,3,1471.8400000000001,490.6133333333334,3,3,2,8,1.0,0.0,5
CUST01765,Dormant,326,2,1739.8,869.9,1,2,2,5,0.0,0.0,0
CUST01766,Needs Attention,224,1,561.64,561.64,1,1,1,3,0.0,0.0,4
CUST01767,Needs Attention,206,3,1605.14,535.0466666666667,1,3,2,6,3.0,0.0,5
CUST01768,Champions,7,8,6118.25,764.78125,5,5,5,15,1.0,0.125,10
CUST01769,Champions,22,6,6843.43,1140.5716666666667,4,4,5,13,2.0,0.16666666666666666,10
CUST01770,Discount Sensitive,119,3,1327.79,442.59666666666664,2,3,2,7,2.0,0.3333333333333333,2
CUST01771,Loyal Customers,21,5,3660.56,732.112,4,4,4,12,0.0,0.0,14
CUST01772,Dormant,315,2,1751.38,875.69,1,2,2,5,0.0,0.0,0
CUST01773,Loyal Customers,257,5,4845.14,969.028,1,4,5,10,1.0,0.0,5
CUST01774,High-Value but Unhappy,213,6,3826.09,637.6816666666667,1,4,4,9,3.0,0.3333333333333333,0
CUST01775,Needs Attention,43,3,2670.2,890.0666666666666,3,3,3,9,1.0,0.0,6
CUST01776,Needs Attention,140,2,2686.35,1343.175,2,2,3,7,0.0,0.0,4
CUST01777,Needs Attention,228,5,3035.66,607.132,1,4,3,8,1.0,0.2,6
CUST01778,Needs Attention,148,1,512.32,512.32,2,1,1,4,0.0,0.0,6
CUST01779,At-Risk High Value,228,4,3408.21,852.0525,1,3,4,8,2.0,0.0,3
CUST01780,High-Value but Unhappy,20,4,3247.38,811.845,4,3,4,11,3.0,0.0,8
CUST01781,Needs Attention,302,1,1360.78,1360.78,1,1,2,4,1.0,0.0,3
CUST01782,Loyal Customers,198,7,4334.56,619.2228571428572,2,5,4,11,0.0,0.0,1
CUST01783,Loyal Customers,55,6,4242.639999999999,707.1066666666666,3,4,4,11,0.0,0.16666666666666666,1
CUST01784,Needs Attention,41,4,2861.2200000000003,715.3050000000001,4,3,3,10,1.0,0.25,12
CUST01785,New Customers,5,2,1574.6,787.3,5,2,2,9,0.0,0.0,1
CUST01786,Loyal Customers,59,7,4294.38,613.4828571428571,3,5,4,12,3.0,0.14285714285714285,2
CUST01787,Needs Attention,31,3,3655.99,1218.6633333333332,4,3,4,11,0.0,0.0,6
CUST01788,Champions,9,7,4885.62,697.9457142857143,5,5,5,15,2.0,0.14285714285714285,4
CUST01789,Needs Attention,113,1,341.52,341.52,2,1,1,4,0.0,0.0,6
CUST01790,Needs Attention,101,3,1750.7,583.5666666666667,3,3,2,8,0.0,0.0,1
CUST01791,Needs Attention,143,2,516.61,258.305,2,2,1,5,0.0,0.0,5
CUST01792,Needs Attention,59,2,1461.82,730.91,3,2,2,7,0.0,0.0,12
CUST01793,Needs Attention,109,4,5185.16,1296.29,3,3,5,11,1.0,0.0,3
CUST01794,Needs Attention,36,3,2241.93,747.31,4,3,3,10,0.0,0.0,8
CUST01795,Needs Attention,150,1,1266.99,1266.99,2,1,2,5,1.0,0.0,7
CUST01796,Needs Attention,94,1,500.81,500.81,3,1,1,5,0.0,0.0,4
CUST01797,Discount Sensitive,178,1,1593.85,1593.85,2,1,2,5,1.0,1.0,6
CUST01798,At-Risk High Value,164,4,3577.66,894.415,2,3,4,9,1.0,0.0,5
CUST01799,Dormant,135,1,659.32,659.32,2,1,1,4,1.0,0.0,0
CUST01800,Needs Attention,183,1,507.22,507.22,2,1,1,4,0.0,0.0,5
